#Name	RA_deg	DEC_deg	RA_(J2000)	DEC_(J2000)	Redshift	Dist_[Mpc]	BAT_Type	BAT_flux	N_H	N_H Ref	Morphology	Stellar Mass	SDSS_u_petro	SDSS_u_petro_err	SDSS_g_petro	SDSS_g_petro_err	SDSS_r_petro	SDSS_r_petro_err	SDSS_i_petro	SDSS_i_petro_err	SDSS_z_petro	SDSS_z_petro_err	SDSS_u_Koss	SDSS_g_Koss	SDSS_r_Koss	SDSS_i_Koss	SDSS_z_Koss	griz_cont	GALEX_FUV	GALEX_FUV_err	GALEX_NUV	GALEX_NUV_err	E(B-V)_galactic	E(B-V)_calzetti	J_2MASS	J_2MASS_err	H_2MASS	H_2MASS_err	K_2MASS	K_2MASS_err	2MASS_cat	W1	W1_err	W1_extended?	W2	W2_err	W2_extended?	W3	W3_err	W3_extended?	W4	W4_err	W4_extended?	Asmus_12	Asmus_12_err	Asmus_18	Asmus_18_err	IRAC1	IRAC1_err	IRAC2	IRAC2_err	IRAC3	IRAC3_err	IRAC4	IRAC4_err	H_70	H_70_err	H_160	H_160_err	H_250	H_250_err	H_350	H_350_err	H_500	H_500_err	PAH 11.25	NeII	OIV	NeII_SFR	1.4GHz	1.4GHz_err	5GHz	5GHz_err	SUMSS_36cm	SUMSS_36cm_err	100GHz	100GHz_err	22GHz	22GHz_err	P857	P857_err	P545	P545_err	P353	P353_err	P217	P217_err	P143	P143_err	P100	P100_err	P70	P70_err	P44	P44_err	P30	P30_err	A9	A9_err	A18	A18_err	A65	A65_err	A90	A90_err	A140	A140_err	A160	A160_err	IP_dist	IP12	IP12_err	IP25	IP25_err	IP60	IP60_err	IP100	IP100_err	IF_dist	IF12	IF12_err	IF25	IF25_err	IF60	IF60_err	IF100	IF100_err	ILGA_12	ILGA_12_err	ILGA_25	ILGA_25_err	ILGA_60	ILGA_60_err	ILGA_100	ILGA_100_err
NGC4992	197.2733333	11.63416667	13h09m05.6s	+11d38m03s	0.025137	109.7340013	Sy 2 XBONG	5.35E-11	24	V13	I	10.64	15.63705	0.01954137	13.97999	0.007058885	13.19376	0.006905352	12.75685	0.008886614	12.4684	0.00996884	15.51	13.9	13.17	12.7	12.53		18.54224777	0.076209322	17.7623806	0.032090995	0.0212	0.231	11.34	0.025	10.613	0.032	10.295	0.051	XSC	0.027856903	0.001401327	TRUE	0.029014957	0.001459582	TRUE	0.056078032	0.008447308	FALSE	0.109560409	0.016718561	FALSE	0.0803	0.0177	0	0	0	0	0	0	0	0	0	0	0.179533377	0.009972569	0.548	0.047357801	0.512847645	0.05156508	0.245655052	0.029228727	0.11681601	0.021609329	0.00E+00	0.00E+00	0.00E+00	0	0.00164	0.000151	0.00E+00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05912	0.00995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NGC5033	198.3645833	36.59388889	13h13m27.5s	+36d35m38s	0.002919	18.5	Sy 1.9	5.52E-12	<20.08	V13		0	13.57496	0.02020711	11.79798	0.01966476	10.83603	0.01647915	10.36289	0.01069861	10.03997	0.008874483							13.47874069	0.007206771	13.19942284	0.004279459	0.0099		8.18	0.015	7.449	0.016	7.155	0.016	LGA	0.478506991	0.024071037	TRUE	0.289027639	0.01453938	TRUE	1.12478983	0.168921907	TRUE	1.448197914	0.218315564	TRUE	0.0159	0.0025	0	0	0.139492783	0.01284776	0.086009828	0.007921798	0.105851701	0.009749302	0.423702708	0.039024462	19.133	0.959418231	50.152	2.533555938	39.25219807	3.982684106	17.08319644	1.81616728	6.162912322	0.728997802	0.00E+00	0.00E+00	0.00E+00	0	0.1228	0	0.0398	0	0	0	0	0	0	0	17340.2	453.011	5197.95	269.5	1319.4	91.2522	208.723	73.6133	0	0	0	0	0	0	0	0	0	0	1.065	0.0019	0.6295	0.141	11.05	0.433	21.99	0.456	41.62	3.95	41.98	1.84	9.709605	0.773	0.05411	1.05	0.084	13.3	1.197	44.5	4.895	4.36627	0.945	0.04725	1.15	0.0575	13.8	0.69	0	0	1.38	0.207	1.77	0.2655	17.2	2.58	51.05	7.6575
NGC5106	200.2483333	8.978333333	13h20m59.6s	+08d58m42s	0.031942	140.1477016	LINER	1.40E-11	24.13	V13	M/S	10.59	15.67877	0.01512044	14.30038	0.007025812	13.59882	0.006595925	13.20085	0.006865765	12.94414	0.006175491	15.81	14.21	13.53	13.13	12.83		18.09777069	0.089754798	17.31282806	0.036571059	0.0248	0.29	11.644	0.026	10.867	0.029	10.517	0.045	XSC	0.022860635	0.001149992	TRUE	0.019166348	0.000964153	TRUE	0.078898979	0.011842876	TRUE	0.146564205	0.022288559	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	2.872284957	0.153044952	5.005165137	0.257676623	1.937019427	0.186625882	0.795056491	0.08634	0.274707355	0.035744688	0.00E+00	0.00E+00	0.00E+00	0	0.1028	0	0.046	0	0	0	0.024	0	0	0	953.791	276.643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.002	0.262	5.013	1.37	0	0	8.724482	0	0	0	0	2.12	0.2544	4.68	0.6084	15.142484	0	0	0	0	2.16	0.2376	0	0	0	0	0	0	0	0	0	0
NGC513	21.11208333	33.79944444	01h24m26.9s	+33d47m58s	0.019544	84.96103734	Sy 2	2.04E-11			M/S	10.44	15.26918	0.008899947	13.8773	0.00608619	13.10956	0.007239281	12.74878	0.008191448	12.42991	0.007306827	14.74	13.41	12.74	12.41	12.13		16.88832474	0.009371988	16.29024124	0.004138054	0.0522	0.0854	11.005	0.014	10.268	0.02	9.951	0.021	XSC	0.038488664	0.001932578	TRUE	0.027785738	0.001397747	TRUE	0.09763213	0.014654755	TRUE	0.163701872	0.024590258	TRUE	0	0	0	0	0.037718268	0.003473981	0.029822777	0.002746779	0.037385039	0.004476276	0.190134637	0.015760843	2.862136583	0.146416928	4.143162827	0.211360501	1.468757591	0.148362963	0.587717398	0.067678893	0.172045359	0.025023487	4.62E-20	1.04E-20	6.69E-21	3.305915225	0.0537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.533	0.107	4.805	0.379	0	0	10.270698	0	0	0	0	1.84	0.1656	4.25	0.34	5.498323	0.167	0.02171	0.277	0.03601	1.94	0.1552	0	0	0	0	0	0	0	0	0	0
NGC5231	203.9508333	2.998888889	13h35m48.2s	+02d59m56s	0.021759	94.74764164	Sy 2	1.56E-11	22.57	V13	S	10.51	15.27462	0.01361937	13.7694	0.002829368	13.01141	0.003274642	12.61082	0.00358651	12.35345	0.004950159	15.33	13.74	13.03	12.65	12.42		18.19775581	0.024773402	17.36190033	0.010033956	0.0208	0.205	11.397	0.023	10.67	0.029	10.369	0.044	XSC	0.024262349	0.001220504	TRUE	0.018802774	0.000945863	TRUE	0.041840105	0.006283583	TRUE	0.082804444	0.012635688	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0.701649033	0.039266387	1.770694566	0.124982904	0.808059094	0.080042568	0.314973244	0.04115436	0.111044124	0.014033669	0.00E+00	0.00E+00	0.00E+00	0	0.0117	0.0011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7841	0.108	0	0	0	0	47.271715	0	0	0	0	0.639	0.0639	1.53	0.1683	27.242055	0	0	0	0	0.629	0.05661	0	0	0	0	0	0	0	0	0	0
NGC5252	204.5666667	4.5425	13h38m16.0s	+04d32m33s	0.022975	100.1338658	Sy 1.9	1.15E-10	22.72	V13	I	10.59	15.19013	0.0505799	13.57333	0.03309469	12.77705	0.03090141	12.35837	0.03115453	12.16566	0.02700542	0	13.47	12.73	12.35	11.95		18.09782791	0.088654958	17.96736526	0.056892481	0.0302	0.205	10.978	0.023	10.186	0.028	9.894	0.041	XSC	0.07529153	0.0037875	TRUE	0.079904549	0.004019555	TRUE	0.09085512	0.013685951	FALSE	0.126291301	0.019226796	FALSE	0.0687	0.0069	0	0	0	0	0	0	0	0	0	0	0.340832139	0.023046943	0.498153631	0.0731	0.382422487	0.069231968	0	0.21102222	0	0.154671555	0.00E+00	0.00E+00	0.00E+00	1.423423858	0.0167	0	0.0181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4159	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NGC526A	20.97666667	-35.06555556	01h23m54.4s	-35d03m56s	0.019097	82.98990826	Sy 1.5	6.33E-11	22.3	B11		0																	18.22778893	0.024689719	17.77256012	0.013198403	0.0234		11.973	0.022	11.117	0.027	10.498	0.03	XSC	0.057349923	0.002879633	TRUE	0.066347099	0.003331396	TRUE	0.136896632	0.020621408	FALSE	0.282132844	0.042815637	FALSE	0.2364	0.0293	0	0	0.07055889	0.0045491	0.083665821	0.005394135	0.099242533	0.006398403	0.137740368	0.007611814	0.20113518	0.01323289	0.291248657	0.031329033	0.189040847	0.021494202	0.114935482	0.019543094	0	0.054873288	9.99E+02	6.21E-21	1.73E-20	0	0.0139	0	0	0	0.0154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1411	0.0143	0.2916	0.0265	0	0	0	0	0	0	0	0	5.027138	0.245	0.0294	0.518	0.11914	0	0	0	0	5.714781	0.285	0.03135	0.45	0.063	0.224	0.04256	0	0	0	0	0	0	0	0	0	0
NGC5273	205.5345833	35.65416667	13h42m08.3s	+35d39m15s	0.003549	16.5	Sy 1.9	1.39E-11	19	V13	I	9.64	13.90009	0.006501464	12.21541	0.001087273	11.51882	0.000925067	11.19282	0.0009295	11.00793	0.002216116	14.72	12.1	11.38	11.03	10.77		18.08506203	0.028120954	16.48125076	0.008664304	0.0088	0.88	9.724	0.014	9.065	0.018	8.836	0.025	XSC	0.0865259	0.004362113	TRUE	0.049314145	0.002480722	TRUE	0.042652983	0.006436906	TRUE	0.077798897	0.011871858	FALSE	0.0204	0.0049	0	0	0	0	0	0	0	0	0	0	0.721456405	0.040469412	0.704694714	0.063317305	0.32910206	0.049124655	0.201065298	0.039303811	0	0.105244141	0.00E+00	0.00E+00	0.00E+00	0	0.0029	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6909	0.0214	0	0	0	0	81.397482	0	0	0	0	0	0	0	0	91.757225	0	0	0	0	0.908	0.19068	0	0	0	0	0	0	0	0	0	0
NGC5290	206.33	41.7125	13h45m19.2s	+41d42m45s	0.008583	30.9	Sy 2	1.92E-11	22.05	V13	S	10.23	14.15811	0.04903611	12.59674	0.01893737	11.74316	0.01967493	11.26776	0.02125327	10.90442	0.03370666	13.41	12.42	11.65	11.18	10.96		17.10318756	0.043368187	16.29204178	0.01857944	0.0059	0.265	9.572	0.007	8.824	0.008	8.498	0.012	XSC	0.14512186	0.007286805	TRUE	0.092092007	0.004632639	TRUE	0.182975425	0.027464934	TRUE	0.19955088	0.030063014	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	2.071	0.240188016	7.339	1.290110045	5.089975541	0.492604016	2.225684239	0.223706901	0.789635305	0.09192773	0.00E+00	0.00E+00	0.00E+00	0	0.0388	0	0	0	0	0	0.0021	0.00035	0	0	2314.03	173.29	645.36	177.475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64	0.105	6.011	0.595	0	0	4.311095	0	0	0	0	1.67	0.2004	5.32	0.6384	4.623161	0	0	0.199	0.02985	1.55	0.2015	0	0	0	0	0	0	0	0	0	0
NGC5506	213.3120833	-3.2075	14h13m14.9s	-03d12m27s	0.006181	21.7	Sy 1.9	2.41E-10	22.63	V13	M/I	10.02	14.57079	0.01483149	12.70699	0.008334407	11.84701	0.006908214	11.43928	0.004238699	11.12797	0.008298606	15.21	12.39	11.66	11.24	10.91		17.74964333	0.013813686	16.74420929	0.004687711	0.0511	0.64	9.804	0.017	8.913	0.017	8.237	0.017	LGA	0.302644536	0.015196275	TRUE	0.452711927	0.022731403	TRUE	0.997224096	0.149654094	TRUE	2.90304419	0.4359316	TRUE	0.8708	0.0656	1.6974	0.1434	0.437070746	0.012076711	0.568261296	0.01570164	0.732314849	0.013489738	1.104234317	0.020340748	8.088	0.415497664	6.588	0.333677335	2.770015653	0.268858249	1.110621969	0.111571064	0.367678315	0.047058348	1.44E-19	9.18E-20	2.53E-19	0	0.3394	0	0.1702	0	0	0	0.0114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8231	0.0274	2.24	0.0687	7.528	0.2	8.413	0.302	7.723	0.706	5.429	0.89	4.335118	1.3	0.091	3.64	0.2548	8.81	0.9691	9.72	1.0692	13.393694	1.28	0.0768	0	0	8.41	0.5046	0	0	0	0	0	0	0	0	0	0
NGC5548	214.4979167	25.13666667	14h17m59.5s	+25d08m12s	0.017175	74.52930845	Sy 1.5	7.86E-11	19	V13	S	10.46	14.65501	0.007962376	13.14583	0.002658888	12.48723	0.001785693	12.16862	0.002681219	12.02695	0.00332403	14.49	13.08	12.48	12.09	11.95		16.40526009	0.009696125	15.8130703	0.004481751	0.0171	0.205	10.802	0.015	10.038	0.018	9.495	0.019	XSC	0.074839838	0.00375783	TRUE	0.077307555	0.004119355	FALSE	0.184498468	0.027776836	FALSE	0.476489842	0.071932056	FALSE	0.1238	0.0775	0	0	0.044931585	0.002069176	0.051826046	0.001909342	0.07528316	0.002080151	0.164082113	0.003022504	1.172893911	0.063614507	1.49396201	0.097766523	0.82780342	0.083815911	0.327276537	0.037241325	0	0.116328966	6.08E-20	8.93E-21	1.28E-20	0.959067496	0.0291	0	0.0138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1572	0.00529	0.4095	0.0405	0	0	1.073	0.237	0	0	0	0	36.56551	0	0	0.76	0.076	1.04	0.0936	1.73	0.1903	2.137404	0.401	0.0401	0.769	0.06152	1.07	0.0856	0	0	0	0	0	0	0	0	0	0
NGC5610	216.0954167	24.61416667	14h24m22.9s	+24d36m51s	0.016888	73.26800573	Sy 2	1.92E-11	22.89	V13	S	10.28	15.09741	0.01489585	13.58798	0.006447243	12.91028	0.006712719	12.54441	0.005153727	12.28662	0.006648388	14.71	13.29	12.71	12.39	12.09		16.60365868	0.048021454	16.12887764	0.021655969	0.0189	0.205	11.163	0.018	10.412	0.023	10.081	0.027	XSC	0.043479875	0.002187232	TRUE	0.037926204	0.001907857	TRUE	0.148139673	0.022236026	TRUE	0.476022979	0.07197526	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	5.419	0.274547102	6.219	0.314597884	3.089543786	0.302099326	1.251015866	0.123572571	0.437192425	0.049432458	0.00E+00	0.00E+00	0.00E+00	0	0.0321	0	0	0	0	0	0.0025	0.00033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167	0.0192	0.3713	0.0406	4.337	0.247	5.795	0.205	7.135	0.435	0	0	1.845134	0	0	0.747	0.08217	4.82	0.5784	8.74	1.1362	19.601453	0.233	0.03728	0	0	4.95	0.3465	0	0	0	0	0	0	0	0	0	0
NGC5674	218.4675	5.458333333	14h33m52.2s	+05d27m30s	0.024931	108.8179769	Sy 1.9	1.60E-11	23.05	V13	S	10.57	16.37745	0.06567764	13.72404	0.004685035	12.92894	0.002193645	12.53905	0.001877992	12.40477	0.005008233	14.1	13.13	12.7	12.35	12.15		16.20178413	0.036010463	15.8092823	0.017894654	0.0307	0.436	11.194	0.03	10.524	0.037	10.124	0.051	XSC	0.039603433	0.001992229	TRUE	0.029882845	0.001506512	TRUE	0.12022444	0.0180459	TRUE	0.126605813	0.019253413	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	1.819	0.09807208	3.94	0.202118031	2.314810624	0.224709487	0.935893758	0.111539028	0.346934453	0.06333934	0.00E+00	0.00E+00	0.00E+00	0	0.0364	0.0019	0.0096	0.0006	0	0	0	0	0	0	1289.31	254.013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.991	0.096	6.332	0.533	0	0	3.180469	0	0	0	0	1.5	0.135	3.5	0.315	7.806184	0.144	0.02592	0.281	0.03934	1.44	0.1152	0	0	0	0	0	0	0	0	0	0
NGC5683	218.7183333	48.66194444	14h34m52.4s	+48d39m43s	0.036222	159.4286631	Sy 1	1.23E-11	22.56	V13	I	10.22	16.02183	0.005385294	15.63481	0.001684869	15.17879	0.001545712	14.8757	0.001663353	14.50013	0.003809403	16.66	15.44	14.73	14.44	14.25		17.57964706	0.013261884	16.89160728	0.005380105	0.0282	0.0598	12.914	0.032	12.153	0.045	11.803	0.049	XSC	0.005527552	0.000278666	TRUE	0.004653952	0.000234624	TRUE	0.018862218	0.002850587	FALSE	0.045714466	0.007021517	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0.097214487	0.010136244	0	0.168504718	0.107804172	0.01689587	0	0.062024303	0	0.049997936	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0	0	0	0	0	0	71.6798	133.355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.132161	0	0	0	0	0.471	0.0471	1.34	0.1206	73.791417	0	0	0	0	0.464	0.03712	0	0	0	0	0	0	0	0	0	0
NGC5728	220.5995833	-17.25305556	14h42m23.9s	-17d15m11s	0.009353	24.8	Sy 2	8.86E-11	24.3	B11	S	10.78											13.69	11.44	10.73	10.27	10.05		16.40194149	0.056779224	15.69130255	0.018923394	0.0876	0.495	9.29	0.016	8.572	0.017	8.274	0.019	LGA	0.175765178	0.008841773	TRUE	0.107999548	0.005432859	TRUE	0.33051621	0.049611065	TRUE	0.740037363	0.111361052	TRUE	0.0491	0.0071	0.1226	0.0338	0	0	0	0	0	0	0	0	9.758	0.488669966	13.717	0.68690306	7.502774115	0.779799936	3.226295995	0.325992021	1.093064904	0.125951089	1.20E-19	3.04E-20	1.18E-19	0	0.0708	0	0	0	0	0	0	0	0	0	4458.97	337.032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1759	0.0211	0.4185	0.0308	7.135	0.233	11.38	0.42	11.85	0.851	10.32	0.701	40.525239	0	0	0.812	0.08932	8.4	1.008	15.2	1.52	7.568457	0.243	0.03645	0.882	0.07056	8.16	0.408	0	0	0	0	0	0	0	0	0	0
NGC5899	228.7633333	42.04972222	15h15m03.2s	+42d02m59s	0.008546	43.5	Sy 2	2.01E-11	23.24	V13	S	10.28	14.88624	0.02915157	12.62857	0.01370495	11.7258	0.005571813	11.28491	0.008544202	10.828	0.01280695	13.56	12.18	11.47	11.11	10.84		16.16101265	0.028992344	15.55365944	0.012888493	0.0301	0.085	9.662	0.015	8.99	0.02	8.666	0.024	XSC	0.122499083	0.006162251	TRUE	0.077450092	0.003896085	TRUE	0.309879441	0.04651345	TRUE	0.474737618	0.071312076	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	5.097	0.262292423	13.193	0.664977796	8.167922847	0.779959373	3.613311308	0.35931515	1.210092093	0.11770048	0.00E+00	0.00E+00	0.00E+00	0	0.01035	0	0	0	0	0	0	0	0	0	4273.88	477.774	1212.75	185.118	327.03	84.422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.681876	0	0	0.363	0.03993	3.2	0.256	11.5	1.035	10.635378	0.261	0.02088	0.386	0.03088	3.41	0.1705	0	0	0	0	0	0	0	0	0	0
NGC5995	237.1041667	-13.75777778	15h48m25.0s	-13d45m28s	0.025194	109.9875128	Sy 2	4.37E-11	22	B11	I	9.89											16.62	15.42	14.67	14.38	14.21		18.0361042	0.0736022	17.21971893	0.022047237	0.1372	0	10.838	0.015	9.991	0.016	9.46	0.021	XSC	0.119820972	0.006016406	TRUE	0.143291997	0.007548171	FALSE	0.33977605	0.051000984	TRUE	0.781364447	0.117715195	FALSE	0.3324	0.0468	0	0	0	0	0	0	0	0	0	0	4.025420737	0.202074558	5.398710735	0.273451559	2.469539639	0.23732156	0.988217775	0.099926638	0.329716626	0.034147623	7.97E-20	1.33E-20	1.22E-20	6.492080668	0.0307	0	0	0	0	0	0.0013	0.00019	0	0	2009.32	916.319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3251	0.0187	0.6714	0.00354	0	0	4.58	0.329	7.001	2.19	0	0	3.172616	0.435	0.03045	0.886	0.07974	3.88	0.3492	7	0.56	2.54074	0.391	0.03519	0.859	0.06013	0	0	0	0	0	0	0	0	0	0	0	0
NGC6221	253.1920833	-59.21861111	16h52m46.1s	-59d13m07s	0.004999	15.6	Sy 2	2.02E-11				0																	0	0	0	0	0.1413		8.24	0.016	7.505	0.017	7.234	0.018	LGA	0.557555734	0.028444332	TRUE	0.366555192	0.018577922	TRUE	2.358692797	0.354343747	TRUE	5.717786271	0.859576034	TRUE	0.1038	0.0211	0.1905	0.044	0	0	0	0	0	0	0	0	59.107	2.976191617	83.425	6.715060699	40.59416995	3.98404049	15.93351246	1.564524318	5.122101005	0.533524412	0.00E+00	0.00E+00	0.00E+00	0	0	0	0.164	0	0	0	0	0	0	0	14817.4	1768.21	3691.09	713.046	770.908	141.449	84.3221	73.0488	0	0	0	0	0	0	0	0	0	0	1.655	0.0603	3.17	0.0829	0	0	0	0	0	0	0	0	6.973749	1.49	0.0894	5.27	0.3162	36.3	4.719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NGC6240	253.2454167	2.400833333	16h52m58.9s	+02d24m03s	0.02448	106.8134636	Sy 2	7.22E-11	24.3	B11	M	11.03	16.00554	0.06713163	13.79177	0.1303455	12.97435	0.08515734	12.49409	0.08181909	11.95159	0.07618067	15.32	13.11	12.21	11.66	11.54		17.2404995	0.033852462	16.60847282	0.015347664	0.0655	0.47	10.414	0.016	9.58	0.02	9.175	0.02	XSC	0.084935312	0.00426474	TRUE	0.075325041	0.003789186	TRUE	0.437191169	0.065623165	TRUE	2.348702	0.355430088	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	26.62135846	1.357701786	20.23257166	1.027821245	6.402345699	0.61612857	2.425532533	0.238592876	0.811325291	0.085656951	2.41E-19	1.93E-19	2.72E-20	140.4908582	0.4272	0.0151	0.179	0.014	0	0	0	0	0	0	3259.81	228.936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3501	0.0147	1.489	0.0118	25.66	1.99	23.18	0.433	21.09	2.35	18.3	5.29	2.267739	0.571	0.02855	3.51	0.1755	23.5	1.88	26.6	2.66	5.135849	0.558	0.03906	3.42	0.1368	22.7	0.908	0	0	0	0	0	0	0	0	0	0
NGC6300	259.2479167	-62.82055556	17h16m59.5s	-62d49m14s	0.003699	13.1	Sy 2	9.94E-11				0																	0	0	0	0	0.0832		7.956	0.016	7.287	0.016	7.007	0.017	LGA	0.617920832	0.031229718	TRUE	0.413258634	0.020886091	TRUE	1.487280089	0.223432403	TRUE	2.852683871	0.428673843	TRUE	0.5536	0.1621	0	0	0	0	0	0	0	0	0	0	19.113	1.091031466	44.229	2.621327427	29.07134209	2.821921865	12.38549463	1.260463951	4.390760122	0.457840648	0.00E+00	0.00E+00	0.00E+00	0	0	0	0.039	0	0.1021	0	0	0	0	0	13396.4	472.062	3772.39	175.582	926.444	197.546	319.074	75.5487	0	0	0	0	0	0	0	0	0	0	0.2767	0.0243	1.336	0.0972	8.359	0.673	14.93	1.07	28.37	3.26	26.04	4.31	0.256511	0.739	0.05912	2.15	0.1505	14.1	1.269	40.3	4.836	5.752115	0.927	0.05562	2.27	0.1135	0	0	0	0	0	0	0	0	0	0	0	0
NGC6552	270.0304167	66.615	18h00m07.3s	+66d36m54s	0.026492	115.766138	Sy 2	1.92E-11				0																	18.18875885	0.022449624	17.43358231	0.008925921	0.0386		11.519	0.023	10.828	0.03	10.463	0.047	XSC	0.025768449	0.001293876	TRUE	0.022894933	0.001151717	TRUE	0.130218108	0.019604753	FALSE	0.692512979	0.10454343	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	2.573571508	0.131650807	2.187865965	0.143152809	0.811945985	0.083867902	0.292172025	0.030856216	0	0.104015414	0.00E+00	0.00E+00	0.00E+00	0	0.0343	0	0	0	0	0	0	0	0.004792	0.000037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09596	0.00811	0.5664	0.0757	2.018	0.0376	1.888	0.0123	2.727	0.0745	0	0	110.827986	0.142	0.0142	0.711	0.02844	2.04	0.102	2.17	0.0868	0.677703	0.191	0.00764	1.03	0.0103	2.45	0.049	0	0	0	0	0	0	0	0	0	0
NGC6814	295.6691667	-10.32361111	19h42m40.6s	-10d19m25s	0.005214	22	Sy 1.5	7.73E-11	20.8	B11	S	10.3											12.36	11.05	10.41	10.01	9.84		15.03955173	0.007704748	14.59893036	0.003787878	0.1596	0.231	8.8	0.016	8.095	0.019	7.787	0.024	XSC	0.270727789	0.013648459	TRUE	0.171957822	0.008650246	TRUE	0.495670148	0.074419169	TRUE	0.717882963	0.108151495	TRUE	0.0956	0.0235	0.1502	0.015	0	0	0	0	0	0	0	0	7.224	0.369665674	21.282	1.0641	12.64830593	1.29397038	5.597928227	0.586152718	2.044950512	0.284922631	0.00E+00	0.00E+00	0.00E+00	0	0.0519	0	0	0	0	0	0	0	0	0	6940.84	1535.71	2243.6	523.864	528.215	116.603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.258	0.0289	4.07	0.501	6.953	0.35	13.34	2.15	11.41	0.441	8.029779	0.334	0.0334	0.586	0.05274	5.69	0.5121	18.2	1.82	33.274729	0	0	0.599	0.04792	0	0	0	0	0	0	0	0	0	0	0	0
NGC6860	302.1954167	-61.10027778	20h08m46.9s	-61d06m01s	0.014884	64.47583523	Sy 1	5.32E-11	21.8	B11		0																	0	0	0	0	0.0355		10.682	0.014	9.893	0.018	9.448	0.022	XSC	0.114744753	0.005761521	TRUE	0.135963375	0.007244847	FALSE	0.244338984	0.036827296	FALSE	0.376056974	0.056959899	FALSE	0.2061	0.0241	0.3045	0.0141	0.066765444	0.004304527	0.075604575	0.004874407	0.107819631	0.005958333	0.183257282	0.006751448	1.430625542	0.076114525	3.058588896	0.159850891	1.426811781	0.137587665	0.622531679	0.060483747	0.213416001	0.021949064	2.41E-20	5.88E-21	1.17E-20	0	0	0	0	0	0.0188	0	0	0	0	0	882.318	247.401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1549	0.0135	0.3572	0.0611	0	0	1.369	0.0732	0	0	0	0	11.314054	0	0	0.354	0.04248	1.05	0.084	2.58	0.1806	3.811107	0.24	0.0288	0.332	0.0332	0.954	0.07632	0	0	0	0	0	0	0	0	0	0
